mse,mape,accuracy
0.0017604357108246796,7.415963691939173,92.58403630806083
2.7707059845781055e-05,0.9091104662274174,99.09088953377258
2.490332531087997e-06,0.27540641305333474,99.72459358694667
5.367358385130546e-05,1.2642322273682298,98.73576777263177
6.557443074831829e-05,1.4408904038290011,98.559109596171
